dataset,split,class,image_path,width,height,label_path,label_count
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1038.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1039.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1040.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1041.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1042.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1043.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1044.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1045.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1046.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1047.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1048.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1049.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1050.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1051.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1052.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1053.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1054.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1055.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1056.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1057.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1058.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1059.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1060.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1061.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1062.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1063.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1064.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1065.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1066.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1067.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1068.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1069.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1070.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1071.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1072.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1073.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1074.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1075.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1076.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1077.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1078.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1079.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1080.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1081.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1082.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1083.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1084.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1085.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1086.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1087.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1088.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1089.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1090.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1091.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1092.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1093.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1094.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1095.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1096.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1097.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1098.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1099.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1100.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1101.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1102.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1103.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1104.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1105.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1106.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1107.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1108.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1109.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1110.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1111.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1112.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1113.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1114.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1115.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1116.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1117.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1118.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1119.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1120.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1121.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1122.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1123.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1124.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1125.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1126.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1127.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1128.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1129.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1130.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1131.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1132.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1133.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1134.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1135.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1136.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1137.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1138.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1139.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1140.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1141.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1142.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1143.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1144.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1145.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1146.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1147.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1148.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1149.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1150.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1151.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1152.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1153.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1154.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1155.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1156.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1157.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1158.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1159.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1160.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1161.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1162.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1163.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1164.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1165.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1166.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1167.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1168.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1169.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1170.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1171.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1172.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1173.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1174.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1175.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1176.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1177.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1178.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1179.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1180.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1181.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1182.jpg,800,800,,
other,,,dataset/Dragon Fruit Quality Grading Dataset/Augmented Dataset/Defect Dragon Fruit/Defect_Dragon_Augmented_Data1183.jpg,800,800,,
